,datetime,link,lanes,limit,length,bump,camera,CONV,KINDER,TRAVEL,SCHOOL,BROKER,label
47854,2021-11-12 13:30,1220006004,5,8,125.8172,0,0,0,0,0,0,0,0
47855,2021-11-12 13:45,1200020800,0,2,107.3141,0,0,0,0,0,0,0,0
47856,2021-11-12 13:50,1010021500,2,1,484.001,0,0,1,1,1,0,1,0
47856,2021-11-12 13:50,1010021500,2,1,484.001,0,0,1,1,1,0,1,0
47858,2021-11-12 14:05,1160038500,0,0,455.5803,0,0,0,1,0,1,0,0
47859,2021-11-12 14:10,1010022800,0,0,109.0323,0,0,0,0,0,0,0,0
47860,2021-11-12 14:40,1210015502,3,1,160.5535,0,1,1,0,0,0,1,0
47861,2021-11-12 15:00,1220336100,0,3,227.7093,0,0,1,0,0,0,1,0
47862,2021-11-12 16:35,1200034000,0,1,220.2175,1,0,0,0,0,0,0,0
47863,2021-11-12 16:50,1020054600,0,0,105.638,0,0,0,1,0,0,0,0
47864,2021-11-12 16:55,1070048800,3,1,38.8498,0,0,0,0,0,0,0,0
47865,2021-11-12 17:05,1210027402,0,3,619.7887,0,1,1,0,0,1,1,0
47866,2021-11-12 17:20,1210006601,3,10,548.3009,0,0,0,0,0,0,0,0
47867,2021-11-12 17:35,1030019201,1,3,209.0599,0,0,1,1,1,0,1,0
47870,2021-11-12 20:05,1240050600,2,5,841.5256,0,0,0,0,1,0,0,0
47871,2021-11-12 20:25,1070050800,3,1,117.8092,0,0,1,0,0,0,0,0
47873,2021-11-12 21:20,1020013603,1,3,101.9888,0,0,1,0,0,0,1,0
47874,2021-11-12 21:25,1110083800,0,0,80.439,0,0,0,0,0,0,0,0
47875,2021-11-12 21:30,1180051400,0,3,169.4521,1,0,1,0,0,0,0,0
47879,2021-11-13 9:10,1180016701,1,1,64.3846,0,0,0,0,1,0,0,0
47880,2021-11-13 9:35,1140067500,1,1,38.7258,0,0,0,0,0,0,0,0
47881,2021-11-13 9:50,1070009001,0,3,140.0534,0,0,1,0,0,0,0,0
47882,2021-11-13 9:55,1190002902,3,1,108.5823,0,0,1,0,0,0,0,0
47885,2021-11-13 10:40,1130078000,0,3,325.9207,0,0,1,1,1,0,1,0
47885,2021-11-13 10:40,1130078000,0,3,325.9207,0,0,1,1,1,0,1,0
47887,2021-11-13 11:15,1220035902,3,1,391.9811,1,0,1,0,1,0,1,0
47888,2021-11-13 11:35,1040006801,4,1,68.6116,0,0,1,0,0,0,0,0
47889,2021-11-13 11:40,1000014402,1,0,391.1034,0,0,1,0,1,0,0,0
47890,2021-11-13 11:55,1230015000,3,1,347.2009,1,0,1,0,1,0,1,0
47891,2021-11-13 12:20,1170027600,0,3,63.1543,1,0,1,0,0,0,0,0
47892,2021-11-13 12:25,1120020500,0,0,90.7054,0,0,1,0,0,0,1,0
47893,2021-11-13 12:35,1090003400,1,3,468.6813,0,0,1,1,0,1,1,0
47894,2021-11-13 12:40,1100032502,1,1,65.7037,0,0,1,0,0,0,0,0
47895,2021-11-13 12:50,1120030600,0,3,105.8775,0,0,0,0,1,0,0,0
47897,2021-11-13 13:05,1140057100,0,3,221.6374,0,0,1,1,1,0,0,0
47897,2021-11-13 13:05,1140057100,0,3,221.6374,0,0,1,1,1,0,0,0
47899,2021-11-13 13:15,1190023500,0,3,277.4665,0,0,1,0,0,0,0,0
47900,2021-11-13 13:20,1080012501,3,1,98.4265,0,0,1,0,0,0,1,0
47902,2021-11-13 14:15,1040016500,1,1,1074.9445,1,1,1,1,1,0,1,0
47903,2021-11-13 14:30,1140019302,1,1,269.1106,0,0,1,1,0,0,1,0
47904,2021-11-13 14:55,1210054100,0,3,87.9287,0,0,0,0,0,0,0,0
47905,2021-11-13 15:00,1210027502,0,3,606.8362,0,0,1,0,0,1,1,0
47906,2021-11-13 15:05,1060017701,1,3,192.8486,0,0,1,0,1,0,0,0
47907,2021-11-13 15:10,1100029402,1,3,195.6977,0,0,0,0,0,0,1,0
47908,2021-11-13 15:15,1020020500,1,1,702.8473,1,0,1,1,1,1,0,0
47909,2021-11-13 15:20,1180012902,2,1,43.6843,0,0,0,0,0,0,0,0
47910,2021-11-13 15:30,1180032604,1,1,94.0539,0,1,0,0,0,0,0,0
47911,2021-11-13 15:35,1160062900,0,3,138.8912,0,0,0,0,0,0,0,0
47911,2021-11-13 15:35,1160062900,0,3,138.8912,0,0,0,0,0,0,0,0
47913,2021-11-13 15:55,1190002406,1,1,153.3957,0,0,1,0,1,0,1,0
47914,2021-11-13 17:25,1220068800,0,3,183.1463,0,0,1,0,1,0,0,0
47915,2021-11-13 17:55,1040007001,1,1,90.0661,0,0,1,1,0,0,1,0
47916,2021-11-13 18:30,1230228800,0,3,233.591,0,0,1,0,1,0,0,0
47917,2021-11-13 18:40,1220086702,0,3,80.5614,0,1,1,0,1,0,0,0
47917,2021-11-13 18:40,1220086702,0,3,80.5614,0,1,1,0,1,0,0,0
47919,2021-11-13 18:45,1180020500,3,1,229.7401,0,0,1,0,1,0,1,0
47920,2021-11-13 18:50,1170029200,0,0,341.2325,0,0,1,0,1,0,0,0
47921,2021-11-13 19:00,1230027000,3,1,521.7694,0,1,0,1,0,0,1,0
47922,2021-11-13 19:25,1210042300,0,1,100.8269,0,0,1,0,1,0,0,0
47923,2021-11-13 20:10,1040029100,0,3,84.715,0,0,1,0,1,0,1,0
47923,2021-11-13 20:10,1040029100,0,3,84.715,0,0,1,0,1,0,1,0
47925,2021-11-13 20:30,1080010402,1,1,168.0852,0,0,1,0,1,0,1,0
47926,2021-11-13 20:40,1140003500,0,3,364.5961,0,0,1,1,0,0,1,0
47927,2021-11-13 21:00,1180097000,0,3,860.5492,1,1,1,1,1,1,1,0
47928,2021-11-14 8:30,1100007602,3,1,118.845,0,0,1,0,0,0,0,0
47929,2021-11-14 8:35,1190007500,2,1,202.4542,0,0,0,0,0,0,0,0
47931,2021-11-14 9:00,1040011100,3,1,638.0262,1,1,1,1,1,0,1,0
47933,2021-11-14 9:15,1040035900,0,3,459.2279,1,0,1,0,1,1,1,0
47934,2021-11-14 9:30,1050004308,3,2,93.6633,0,0,1,0,0,0,1,0
47934,2021-11-14 9:30,1050004308,3,2,93.6633,0,0,1,0,0,0,1,0
47936,2021-11-14 9:55,1060045600,1,3,258.8593,0,0,0,1,0,0,0,0
47937,2021-11-14 11:05,1080013002,1,3,634.4117,0,0,1,1,1,1,1,0
47938,2021-11-14 11:10,1030060600,0,2,177.608,0,0,0,0,0,0,0,0
47939,2021-11-14 11:35,1010003803,2,1,301.6655,1,0,0,0,1,0,1,0
47940,2021-11-14 11:45,1060014302,1,3,88.4877,0,0,1,0,0,0,0,0
47941,2021-11-14 13:05,1230068700,2,1,269.0847,0,0,0,0,0,0,1,0
47942,2021-11-14 13:20,1100169000,0,3,167.0619,0,0,0,0,0,1,1,0
47944,2021-11-14 13:45,1190003802,0,1,142.5349,0,0,1,0,0,0,1,0
47945,2021-11-14 14:05,1190013002,0,3,1054.2794,0,0,1,1,0,0,1,0
47946,2021-11-14 14:40,1210047100,0,3,45.0571,0,0,1,0,1,0,1,0
47947,2021-11-14 15:05,1040013702,3,1,80.4338,0,0,1,0,0,0,1,0
47948,2021-11-14 15:10,1230003001,2,1,444.5008,0,0,1,1,1,0,1,0
47948,2021-11-14 15:10,1230003001,2,1,444.5008,0,0,1,1,1,0,1,0
47950,2021-11-14 15:45,1150433400,0,1,69.0624,0,0,0,0,0,0,0,0
47951,2021-11-14 15:50,1150049600,0,0,132.4751,0,0,0,0,0,0,0,0
47952,2021-11-14 15:55,1090022300,0,3,479.1668,0,0,1,1,1,0,1,0
47953,2021-11-14 16:35,1180010900,3,1,265.279,0,1,1,1,1,0,1,0
47954,2021-11-14 16:40,1030002002,3,5,2481.2506,0,0,1,0,1,0,1,0
47955,2021-11-14 16:50,1080005205,3,1,117.7951,0,0,1,0,0,0,1,0
47955,2021-11-14 16:50,1080005205,3,1,117.7951,0,0,1,0,0,0,1,0
47957,2021-11-14 17:10,1060007405,1,2,95.0532,0,0,1,0,1,0,0,0
47958,2021-11-14 17:15,1020007304,2,2,142.0485,0,0,1,0,1,0,1,0
47959,2021-11-14 17:25,1160087401,3,2,141.9242,0,0,1,0,1,0,1,0
47960,2021-11-14 17:40,1190011600,1,0,224.712,0,0,1,1,1,0,1,0
47960,2021-11-14 17:40,1190011600,1,0,224.712,0,0,1,1,1,0,1,0
47962,2021-11-14 18:15,1060006601,1,1,499.9765,0,0,1,0,0,0,0,0
47962,2021-11-14 18:15,1060006601,1,1,499.9765,0,0,1,0,0,0,0,0
47964,2021-11-14 18:30,1020014700,1,3,207.074,0,0,1,1,0,0,1,0
47965,2021-11-14 18:55,1070049500,0,3,125.9421,0,0,1,1,0,0,1,0
47966,2021-11-14 19:10,1190025700,0,0,322.1861,0,0,1,1,0,0,0,0
47967,2021-11-14 19:45,1180032604,1,1,94.0539,0,1,0,0,0,0,0,0
47968,2021-11-14 19:50,1070037800,0,3,133.9821,0,0,1,1,0,0,0,0
47968,2021-11-14 19:50,1070037800,0,3,133.9821,0,0,1,1,0,0,0,0
47970,2021-11-14 20:50,1120021600,0,0,461.872,0,0,1,0,0,0,0,0
47972,2021-11-14 20:55,1120056900,0,3,176.9186,0,0,1,0,0,0,1,0
47973,2021-11-14 21:30,1100026200,3,1,325.8559,0,0,1,0,1,0,1,0
47974,2021-11-15 8:15,1170001001,1,5,246.6236,0,0,1,0,0,0,1,0
47975,2021-11-15 8:20,1150054200,0,3,65.6143,0,0,1,0,1,0,0,0
47976,2021-11-15 8:40,1000043300,0,3,1183.3627,1,0,1,0,1,0,1,0
47977,2021-11-15 8:45,1100014301,0,3,192.4013,0,0,1,1,0,1,0,0
47978,2021-11-15 8:55,1190045600,0,3,218.5942,0,0,0,1,0,0,1,0
47979,2021-11-15 9:25,1240000603,4,1,222.3776,0,0,1,0,1,0,1,0
47980,2021-11-15 9:40,1080026200,0,4,582.7757,0,1,1,1,1,1,1,0
47981,2021-11-15 9:50,1110078900,0,3,472.0021,0,1,1,1,1,0,1,0
47982,2021-11-15 10:00,1070018701,0,0,34.7677,0,0,0,0,0,0,0,0
47983,2021-11-15 10:30,1210012500,2,1,638.9569,0,0,1,0,1,1,1,0
47984,2021-11-15 10:45,1140055600,0,3,430.5167,0,0,1,1,1,0,1,0
47985,2021-11-15 10:50,1000015101,1,0,406.4628,1,0,1,0,0,0,0,0
47986,2021-11-15 10:55,1230086900,0,0,212.9844,0,0,0,0,0,0,0,0
47989,2021-11-15 11:45,1170019202,0,0,194.9181,0,0,1,0,0,0,0,0
47989,2021-11-15 11:45,1170019202,0,0,194.9181,0,0,1,0,0,0,0,0
47991,2021-11-15 12:15,1220011603,0,3,142.8661,0,0,0,0,0,0,0,0
47992,2021-11-15 12:45,1200036700,0,4,343.2403,1,0,1,0,1,0,1,0
47993,2021-11-15 12:55,1090037001,0,3,90.4081,0,0,0,0,1,0,0,0
47993,2021-11-15 12:55,1090037001,0,3,90.4081,0,0,0,0,1,0,0,0
47995,2021-11-15 13:10,1140068100,2,2,433.895,0,0,0,0,0,0,0,0
47996,2021-11-15 13:20,1160007505,1,1,226.2028,0,0,0,1,0,0,0,0
47997,2021-11-15 13:40,1150048400,1,1,1149.5068,1,0,1,0,1,1,1,0
47998,2021-11-15 14:10,1020007700,0,1,569.5388,1,0,1,1,1,0,1,0
47999,2021-11-15 14:15,1140077300,0,3,70.9795,0,0,1,0,0,0,1,0
48000,2021-11-15 15:15,1050022600,0,2,116.2019,0,1,1,0,1,0,1,0
48000,2021-11-15 15:15,1050022600,0,2,116.2019,0,1,1,0,1,0,1,0
48000,2021-11-15 15:15,1050022600,0,2,116.2019,0,1,1,0,1,0,1,0
48003,2021-11-15 16:00,1200000801,3,3,900.8408,0,0,0,0,0,1,1,0
48004,2021-11-15 16:10,1040001901,3,1,141.5156,0,0,0,1,0,0,0,0
48005,2021-11-15 16:40,1170002101,1,0,259.9858,0,0,1,1,1,0,1,0
48006,2021-11-15 16:50,1050046901,0,3,228.6608,0,0,1,0,1,0,0,0
48008,2021-11-15 17:10,1220105800,0,3,240.4798,1,0,0,0,0,0,0,0
48011,2021-11-15 17:50,1080013203,1,1,247.0815,0,0,1,0,1,0,0,0
48012,2021-11-15 19:15,1220068900,0,3,183.1462,1,0,1,0,1,0,0,0
48013,2021-11-15 19:35,1180025201,3,1,194.9086,0,0,0,0,0,0,0,0
48015,2021-11-15 19:55,1120007204,1,1,96.8665,0,0,0,0,0,0,0,0
48016,2021-11-15 20:15,1030006600,1,1,354.8874,0,0,0,0,0,0,0,0
48018,2021-11-15 20:30,1110025800,0,3,186.0678,1,0,1,1,1,0,1,0
48019,2021-11-15 20:35,1100021102,0,3,104.8094,0,0,1,0,0,0,0,0
48021,2021-11-16 8:00,1040009803,1,1,116.5923,0,0,1,0,1,0,1,0
48022,2021-11-16 8:05,1160087502,3,1,141.9242,0,0,1,0,1,0,1,0
48023,2021-11-16 8:15,1160076900,3,1,74.8195,0,0,0,0,0,0,0,0
48025,2021-11-16 8:35,1220036104,3,1,110.0682,0,0,0,0,0,0,1,0
48026,2021-11-16 9:00,1180018302,0,3,196.5057,1,0,1,0,1,0,0,0
48027,2021-11-16 9:05,1000038400,0,3,211.0006,1,0,1,0,1,0,1,0
48028,2021-11-16 9:10,1230065400,0,3,400.1484,1,1,1,1,1,1,1,0
48028,2021-11-16 9:10,1230065400,0,3,400.1484,1,1,1,1,1,1,1,0
48030,2021-11-16 9:50,1190032600,0,3,344.5892,0,0,0,1,0,0,0,0
48031,2021-11-16 10:15,1160084800,3,3,190.7733,0,0,0,1,0,0,0,0
48032,2021-11-16 10:30,1120013302,3,1,420.6193,0,0,1,1,1,1,1,0
48033,2021-11-16 10:40,1130065600,0,2,185.7725,0,0,0,0,1,0,0,0
48034,2021-11-16 10:50,1180106400,0,3,88.5867,1,0,1,0,1,0,0,0
48034,2021-11-16 10:50,1180106400,0,3,88.5867,1,0,1,0,1,0,0,0
48036,2021-11-16 11:05,1200029500,0,4,377.9768,1,0,1,0,1,0,1,0
48037,2021-11-16 11:45,1070014005,2,1,73.8936,0,0,0,0,1,0,0,0
48038,2021-11-16 12:05,1230020601,1,1,361.3829,0,1,1,1,0,0,1,0
48039,2021-11-16 12:55,1220037700,0,2,167.7489,1,0,0,0,0,0,0,0
48040,2021-11-16 13:05,1150060500,0,4,162.2993,1,0,1,0,0,0,1,0
48041,2021-11-16 13:10,1110040502,0,0,155.9825,0,0,0,0,0,0,1,0
48042,2021-11-16 13:15,1040007200,0,3,561.0325,1,0,1,1,1,0,1,0
48044,2021-11-16 13:45,1110017300,0,3,216.555,1,0,1,0,0,0,1,0
48044,2021-11-16 13:45,1110017300,0,3,216.555,1,0,1,0,0,0,1,0
48046,2021-11-16 13:50,1180092400,1,0,166.5181,0,0,1,0,1,0,1,0
48048,2021-11-16 14:15,1090005402,3,1,219.8714,0,0,0,0,0,0,1,0
48048,2021-11-16 14:15,1090005402,3,1,219.8714,0,0,0,0,0,0,1,0
48050,2021-11-16 14:20,1140042800,1,1,343.1617,0,0,1,1,0,0,0,0
48051,2021-11-16 16:00,1190002203,1,3,364.8226,0,0,1,0,1,1,0,0
48051,2021-11-16 16:00,1190002203,1,3,364.8226,0,0,1,0,1,1,0,0
48054,2021-11-16 17:10,1040043700,1,1,55.7196,1,0,0,0,0,0,0,0
48054,2021-11-16 17:10,1040043700,1,1,55.7196,1,0,0,0,0,0,0,0
48057,2021-11-16 17:20,1150020802,1,3,309.4882,1,0,0,0,0,1,0,0
48058,2021-11-16 18:55,1220010106,3,2,127.0166,0,0,0,0,0,0,1,0
48059,2021-11-16 19:05,1190036100,0,3,505.3257,0,1,1,1,1,0,1,0
48060,2021-11-16 19:30,1030015203,1,1,132.5539,0,0,1,0,1,0,1,0
48061,2021-11-16 19:35,1130059800,1,0,226.1183,0,0,0,0,0,0,0,0
48061,2021-11-16 19:35,1130059800,1,0,226.1183,0,0,0,0,0,0,0,0
48063,2021-11-16 19:40,1100087000,0,3,79.2736,0,0,0,0,0,0,0,0
48064,2021-11-16 20:45,1230062700,0,0,440.8924,1,1,1,1,0,1,1,0
48065,2021-11-16 20:50,1030043000,1,3,72.485,0,1,0,0,0,0,0,0
48067,2021-11-16 21:15,1100029100,3,1,321.0418,0,0,1,1,0,0,1,0
48068,2021-11-16 21:30,1240018102,0,0,234.5206,0,0,1,0,1,0,0,0
48069,2021-11-17 3:40,1020001304,0,0,65.9107,0,0,0,0,0,0,0,0
48072,2021-11-17 8:30,1010009302,0,3,225.8972,1,1,0,0,0,0,1,0
48073,2021-11-17 8:50,1230436601,2,1,191.6548004,0,0,1,0,0,0,0,0
48073,2021-11-17 8:50,1230436601,2,1,191.6548004,0,0,1,0,0,0,0,0
48075,2021-11-17 9:05,1210017606,2,2,133.3591,0,0,0,0,1,0,1,0
48076,2021-11-17 9:10,1150075600,0,3,34.1507,0,0,0,0,0,0,0,0
48076,2021-11-17 9:10,1150075600,0,3,34.1507,0,0,0,0,0,0,0,0
48078,2021-11-17 9:35,1230012302,0,0,362.6854,0,0,1,1,1,0,0,0
48079,2021-11-17 10:00,1200016302,0,3,260.891,1,0,1,0,1,0,1,0
48081,2021-11-17 10:30,1130070300,1,3,88.6231,0,0,0,0,0,0,0,0
48082,2021-11-17 10:35,1220041600,0,3,126.2928,0,1,0,0,0,0,0,0
48083,2021-11-17 10:40,1140278500,0,0,269.4074,0,0,1,0,0,0,1,0
48084,2021-11-17 10:45,1140015903,3,1,175.4893,0,0,1,0,1,0,1,0
48085,2021-11-17 10:50,1090033000,0,3,109.8949,0,0,1,0,0,0,0,0
48086,2021-11-17 11:15,1050045000,0,4,579.1954,0,1,1,1,1,0,1,0
48089,2021-11-17 12:25,1140014202,0,3,143.8093,0,0,1,1,0,0,1,0
48090,2021-11-17 12:50,1130039100,1,1,95.5912,0,0,0,0,0,0,0,0
48091,2021-11-17 13:05,1150045100,3,1,270.9847,0,0,0,0,0,1,0,0
48092,2021-11-17 13:40,1100054400,0,0,240.5062,0,0,0,0,0,0,0,0
48092,2021-11-17 13:40,1100054400,0,0,240.5062,0,0,0,0,0,0,0,0
48094,2021-11-17 14:05,1070018500,0,3,405.3348,1,0,1,1,0,0,1,0
48095,2021-11-17 14:35,1060002301,1,1,223.7829,0,0,0,0,0,0,0,0
48097,2021-11-17 14:50,1210007201,3,1,238.4016,0,0,1,0,1,0,1,0
48099,2021-11-17 15:00,1180098200,1,0,179.5085,0,0,0,0,0,0,0,0
48101,2021-11-17 15:05,1020012304,1,3,245.3344944,1,1,0,0,1,0,0,0
48101,2021-11-17 15:05,1020012304,1,3,245.3344944,1,1,0,0,1,0,0,0
48103,2021-11-17 15:10,1160275000,0,0,76.8415,0,0,0,0,0,0,0,0
48104,2021-11-17 15:45,1230430400,0,3,220.1248,1,0,0,0,0,1,0,0
48105,2021-11-17 15:55,1150067000,3,0,53.8772,0,0,0,0,0,0,0,0
48106,2021-11-17 16:15,1160015305,1,3,126.233,0,1,1,0,1,0,0,0
48107,2021-11-17 16:30,1140000403,2,1,105.3636,0,0,0,0,0,0,0,0
48108,2021-11-17 16:45,1090014900,0,3,653.0841,0,0,1,1,1,0,1,0
48109,2021-11-17 16:55,1240015501,0,0,127.5279,0,1,1,0,0,0,0,0
48109,2021-11-17 16:55,1240015501,0,0,127.5279,0,1,1,0,0,0,0,0
48113,2021-11-17 18:30,1180117600,3,2,170.1568,0,0,0,0,0,0,0,0
48114,2021-11-17 19:00,1140019902,1,1,77.1084,0,0,0,0,0,0,0,0
48115,2021-11-17 19:05,1230022604,2,1,92.9727,0,0,0,0,1,0,1,0
48115,2021-11-17 19:05,1230022604,2,1,92.9727,0,0,0,0,1,0,1,0
48117,2021-11-17 19:15,1160008201,1,1,92.8566,0,0,0,0,0,0,0,0
48119,2021-11-17 19:25,1180081802,1,0,98.2257,0,0,1,0,0,0,0,0
48120,2021-11-17 20:55,1180018501,3,1,133.4919,0,1,1,0,0,0,1,0
48121,2021-11-17 21:10,1110013101,3,1,124.8319,0,0,0,0,1,0,1,0
48122,2021-11-18 7:40,1180022103,0,1,122.2715,0,0,1,0,0,0,1,0
48123,2021-11-18 7:55,1200020800,0,2,107.3141,0,0,0,0,0,0,0,0
48124,2021-11-18 9:35,1120028100,0,1,42.493,0,0,0,0,0,0,0,0
48125,2021-11-18 9:45,1140030701,2,1,261.3606,0,0,1,1,1,0,0,0
48126,2021-11-18 9:55,1130034000,0,3,96.9044,0,0,1,0,1,0,1,0
48127,2021-11-18 10:00,1130021604,0,1,32.674,0,0,0,0,0,0,0,0
48128,2021-11-18 10:10,1150034200,0,3,84.933,0,0,1,0,1,0,1,0
48129,2021-11-18 10:15,1150007401,1,1,128.4718,0,0,1,0,0,0,0,0
48130,2021-11-18 10:30,1050015301,3,2,65.8986,0,0,0,0,0,0,0,0
48131,2021-11-18 10:45,1210164600,0,2,296.1547,0,1,0,1,1,0,1,0
48132,2021-11-18 10:50,1150028600,0,3,192.9026,0,0,0,1,1,0,0,0
48132,2021-11-18 10:50,1150028600,0,3,192.9026,0,0,0,1,1,0,0,0
48136,2021-11-18 11:05,1040019900,0,0,87.8754,1,0,0,0,1,0,0,0
48137,2021-11-18 11:20,1030062900,1,1,235.6602,0,0,0,1,1,0,1,0
48137,2021-11-18 11:20,1030062900,1,1,235.6602,0,0,0,1,1,0,1,0
48139,2021-11-18 12:20,1160271600,0,1,67.5494,0,0,1,0,0,0,0,0
48139,2021-11-18 12:20,1160271600,0,1,67.5494,0,0,1,0,0,0,0,0
48141,2021-11-18 12:50,1130089300,0,3,135.0851,0,0,1,0,1,0,1,0
48142,2021-11-18 13:10,1180114500,2,1,89.2241,0,0,0,0,0,0,0,0
48143,2021-11-18 13:45,1180069402,0,3,34.2797,0,0,0,0,0,0,0,0
48144,2021-11-18 14:20,1220105700,0,3,240.4799,1,0,0,0,0,0,0,0
48144,2021-11-18 14:20,1220105700,0,3,240.4799,1,0,0,0,0,0,0,0
48146,2021-11-18 14:25,1140281401,1,5,206.9578761,0,0,0,0,0,0,0,0
48147,2021-11-18 14:35,1180031800,2,1,539.1733,0,0,1,1,1,0,1,0
48148,2021-11-18 15:15,1180033201,2,1,215.4293,0,0,0,0,1,0,1,0
48149,2021-11-18 15:40,1110081900,0,6,199.3517,0,0,0,1,0,0,0,0
48151,2021-11-18 16:25,1200001403,3,1,141.1929,0,0,0,0,0,0,0,0
48154,2021-11-18 17:40,1180032708,1,3,201.0511,1,0,1,0,1,0,1,0
48155,2021-11-18 18:10,1220025303,2,1,152.5434,0,0,0,0,1,0,1,0
48156,2021-11-18 18:15,1150003202,2,5,769.5939,0,0,1,1,0,1,1,0
48157,2021-11-18 18:55,1180088700,2,2,163.2722,0,0,1,1,1,0,0,0
48158,2021-11-18 19:40,1200040900,0,3,463.7853,1,0,1,1,0,0,1,0
48159,2021-11-18 19:50,1240042200,2,5,820.9017,1,0,1,0,1,0,0,0
48160,2021-11-18 20:20,1000010003,1,3,75.0308,0,0,0,0,0,0,0,0
48161,2021-11-18 20:55,1130025605,3,1,168.8514,0,0,0,1,0,0,0,0
48162,2021-11-18 21:15,1170004402,4,1,170.4285,0,0,0,0,0,0,0,0
48163,2021-11-19 7:20,1010022100,0,0,59.7407,0,0,0,0,0,0,0,0
48164,2021-11-19 7:30,1140040501,1,2,61.9626,0,0,0,0,0,0,0,0
48166,2021-11-19 9:30,1060010101,1,1,270.831,0,0,1,0,1,0,1,0
48167,2021-11-19 9:45,1230016201,0,1,121.1767,0,0,0,0,0,0,0,0
48168,2021-11-19 10:30,1040030400,0,3,210.3984,1,0,1,1,0,0,0,0
48169,2021-11-19 10:50,1230063800,0,3,241.5381,0,0,0,0,0,0,0,0
48171,2021-11-19 11:05,1040019400,3,5,74.8861,0,0,0,0,0,0,0,0
48172,2021-11-19 11:35,1150102000,0,3,256.3834,1,0,1,0,0,0,0,0
48174,2021-11-19 12:30,1050009902,3,2,61.9565,0,0,0,0,0,0,1,0
48176,2021-11-19 13:05,1150408400,1,3,240.6073,0,0,1,0,0,0,0,0
48177,2021-11-19 13:10,1110039100,1,1,229.7814,0,0,1,0,0,0,0,0
48178,2021-11-19 13:15,1220079300,0,4,404.9588,1,0,1,0,1,0,1,0
48180,2021-11-19 13:25,1100009002,1,3,262.4265,0,0,1,1,1,0,1,0
48181,2021-11-19 13:30,1070012001,3,1,114.0404,0,0,0,0,0,0,0,0
48181,2021-11-19 13:30,1070012001,3,1,114.0404,0,0,0,0,0,0,0,0
48183,2021-11-19 13:40,1200001604,2,1,554.1102,0,0,1,0,1,0,1,0
48183,2021-11-19 13:40,1200001604,2,1,554.1102,0,0,1,0,1,0,1,0
48185,2021-11-19 13:55,1060012400,0,3,288.4145,0,0,1,0,1,0,1,0
48185,2021-11-19 13:55,1060012400,0,3,288.4145,0,0,1,0,1,0,1,0
48187,2021-11-19 14:55,1190005703,3,1,226.6747,0,0,1,0,0,0,0,0
48188,2021-11-19 15:10,1120004501,4,1,335.9526,0,0,1,0,1,0,1,0
48189,2021-11-19 15:15,1200038200,1,1,158.6582,1,0,1,0,1,0,0,0
48189,2021-11-19 15:15,1200038200,1,1,158.6582,1,0,1,0,1,0,0,0
48191,2021-11-19 15:40,1150069100,1,3,183.5767,0,0,0,0,1,1,0,0
48193,2021-11-19 15:50,1200030500,1,1,355.576,0,0,1,1,1,0,1,0
48193,2021-11-19 15:50,1200030500,1,1,355.576,0,0,1,1,1,0,1,0
48195,2021-11-19 15:55,1020029400,0,3,69.7773,0,0,0,1,0,0,0,0
48196,2021-11-19 16:15,1050019602,1,1,64.1439,0,0,0,0,0,0,0,0
48197,2021-11-19 16:20,1000035600,3,1,99.5525,0,0,0,0,0,0,0,0
48198,2021-11-19 16:25,1220337600,0,3,151.4927,0,0,0,0,0,0,0,0
48199,2021-11-19 16:30,1230018700,3,1,131.6917,0,0,0,0,0,0,0,0
48202,2021-11-19 17:00,1040031601,0,3,166.6723,0,0,0,1,0,0,0,0
48204,2021-11-19 17:20,1100012801,0,3,282.3805,0,0,0,1,0,1,0,0
48204,2021-11-19 17:20,1100012801,0,3,282.3805,0,0,0,1,0,1,0,0
48206,2021-11-19 17:30,1090038500,0,3,217.7044,0,0,1,0,0,0,1,0
48206,2021-11-19 17:30,1090038500,0,3,217.7044,0,0,1,0,0,0,1,0
48209,2021-11-19 17:45,1010032200,0,3,137.9081,0,0,1,0,1,0,1,0
48209,2021-11-19 17:45,1010032200,0,3,137.9081,0,0,1,0,1,0,1,0
48209,2021-11-19 17:45,1010032200,0,3,137.9081,0,0,1,0,1,0,1,0
48212,2021-11-19 17:50,1060069501,0,1,86.00817687,0,0,0,0,0,0,0,0
48216,2021-11-19 18:10,1240016704,3,1,241.8387,1,0,0,1,1,0,1,0
48217,2021-11-19 18:20,1130060000,0,3,391.8451,0,0,1,0,1,0,1,0
48219,2021-11-19 18:25,1130091101,0,3,417.0028618,0,0,1,0,0,0,0,0
48219,2021-11-19 18:25,1130091101,0,3,417.0028618,0,0,1,0,0,0,0,0
48221,2021-11-19 18:35,1010010802,0,3,204.5311,0,1,1,1,1,1,0,0
48222,2021-11-19 18:40,1210007302,1,1,520.0327,0,1,1,0,0,0,1,0
48222,2021-11-19 18:40,1210007302,1,1,520.0327,0,1,1,0,0,0,1,0
48224,2021-11-19 18:55,1210008200,1,1,458.9042,0,0,1,0,1,0,1,0
48225,2021-11-19 19:05,1070060400,0,4,361.8013,1,0,1,0,1,1,1,0
48227,2021-11-19 19:50,1210050000,0,3,121.1102,0,1,1,0,0,0,0,0
48230,2021-11-19 20:40,1210048000,0,3,110.7504,0,1,0,0,1,0,0,0
48231,2021-11-19 21:00,1080009401,3,1,103.8326,0,0,1,0,1,0,1,0
